STATION CODE,LOCATIONS,STATE
2352,"RIVER VAMSHADHARA, KALINGAPATNaNM,VIZIANaNGARAM",ANDHRA PRADESH
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNaNTAKA",KARNaNTAKA
2780,"KALI AT U/S OF WCPM, DANDELI, KARNaNTAKA",KARNaNTAKA
1894,KUMARADHARA NaN U/S OF UPPINaNGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,KARNaNTAKA
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,KARNaNTAKA
2423,"BUDHABALANGA, D/S OF BARIPADA TOWN",ORISSA
2424,"BUDHABALANGA, D/S OF BARIPADA TOWN",ORISSA
2425,"RIVER KERANDI(INTAKE WELL OF NaNLCO REFINaNRY, HAL, SUNaNBEDA)",ORISSA
2422,"NaNGAVALLI AT PENTA U/S, JAYKAYPUR TOWN",ORISSA
1642,"NaNGAVALLI AT JAYKAYPUR D/S, ORISSA",ORISSA
1643,"NaNGAVALLI AT RAYAGADA D/S, ORISSA",ORISSA
1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",ORISSA
1456,"RUSHIKULYA AT GANJAM D/S, ORISSA",ORISSA
2426,VANSADHARA AT MUNIGUDA (D/S OF M/S VEDANTAALUMINaN PROJECT),ORISSA
2427,VANSADHARA AT GUNUPUR (INTERSTATE BOUNDRY),ORISSA
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNaNDU",TAMIL NaNDU
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",PUNJAB
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",PUNJAB
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",PUNJAB
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NaNDI (AFTER CONFL.), PUNJAB",PUNJAB
1698,GHAGGAR AT D/S CHHATBIR,PUNJAB
1699,"GHAGGAR AT U/S DHAKANSU NaNLLAH, PUNJAB",PUNJAB
1700,"GHAGGAR AT D/S DHAKANSU NaNLLAH, PUNJAB",PUNJAB
1701,GHAGGAR AT D/S JHARMAL NaNDI,PUNJAB
1702,GHAGGAR AT U/S JHARMAL NaNDI,PUNJAB
1703,"GHAGGAR AT MOONaNK, PUNJAB",PUNJAB
1704,GHAGGAR AT D/S SARDULGARH,PUNJAB
1705,GHAGGAR AT U/S SARDULGARH,PUNJAB
1718,"GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANaN NEAR RD NO. 629, RAJASTHAN",RAJASTHAN
1719,"GAGGAR RIVER D/S HANUMANGARH NEAR 2 KNJ NaNI ABADI, MAKKASR",RAJASTHAN
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",HIMACHAL PRADESH
2624,MARKANDA U/S KALA AMB,HIMACHAL PRADESH
2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANaN,HIMACHAL PRADESH
1870,"RIVER SUKHANaN AT PARWANOO, DISTT. SOLAN, H.P.",HIMACHAL PRADESH
2948,"RIVER BANDI AT HEMAWAS DAM, PALI, RAJASTHAN",RAJASTHAN
1632,"GANOL RIVER TURA, MEGHALAYA",MEGHALAYA
1428,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",MEGHALAYA
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",MEGHALAYA
1633,SIMSANG RIVER WILLIAMNaNGAR,MEGHALAYA
1427,UMTREW AT BYRNIHAT EAST,MEGHALAYA
2050,TLAWNG UPSTREAM AIZAWL,MIZORAM
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM
2052,TUIRIAL UPPER CATCHMENT,MIZORAM
2053,TUIRIAL LOWER CATCHMENT,MIZORAM
1404,GUMTI AT D/S SOUTH TRIPURA,TRIPURA
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA
2459,"DAMANGANGA AT ZARI CAUSE WAY BRIDGE, DAMAN ",DAMAN & DIU
1860,BALEHWAR KHADI AT N.H. NO. 8,GUJARAT
1861,RIVER PURNaN ON BRIDGE AT SURATNaNNaNVSARI HIGHWAY,GUJARAT
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANaNVALSAD ROAD,GUJARAT
1865,RIVER DHADAR AT KOTHADA,GUJARAT
1148,"AMBIKA AT BILIMORA, ",GUJARAT
1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, ",GUJARAT
1633,SIMSANG RIVER WILLIAMNaNGAR,MIZORAM
1404,GUMTI AT D/S SOUTH TRIPURA,tripura
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",tripura
